Gene ID	Gene Name	Design Element	g2_g1.p-value	g2_g1.t-statistic	g2_g1.log2foldchange	g4_g3.p-value	g4_g3.t-statistic	g4_g3.log2foldchange
ENSG00000120211	INSL4	g4504710_3p_at	NA	-2.72522004677859	-0.3	NA	-1.43361189722059	-0.2
ENSG00000120215	MLANA	g517022_3p_a_at	NA	-2.23537861206282	-0.4	NA	0.244529149936107	0.1
ENSG00000120217	CD274	g10567621_3p_at	NA	-0.439112082333611	-0.1	NA	2.07883410210012	0.3
ENSG00000120235	IFNA6	g11128014_3p_at	NA	-0.890274579591917	-0.1	NA	0.579947238438354	0.1
ENSG00000120242	IFNA8	g4504598_3p_at	NA	-0.00884156199915948	0	NA	-0.521102701325075	-0.1
ENSG00000120251	GRIA2	g4758479_3p_at	NA	3.34423859248566	1.8	0.443363526083272	1.50970907524219	1.3
ENSG00000120253	NUP43	g13375888_3p_at	NA	-0.855704570940896	-0.4	0.766324663206402	-0.578777554803661	-0.4
ENSG00000120254	MTHFD1L	Hs.44155.1.A1_3p_a_at	NA	-0.523462073528993	-0.1	NA	0.107107712636874	0
ENSG00000120262	CCDC170	g13376594_3p_at	NA	0.637571353091068	0.1	NA	-1.89590485389105	-0.3
ENSG00000120265	PCMT1	g4885538_3p_at	0.0498450863836034	3.33750227384892	3.1	0.216234868438471	2.89150627085024	1.5
ENSG00000120278	PLEKHG1	Hs.51965.0.S1_3p_at	NA	0.106194665718476	0.1	0.213908753884154	-2.95213103449832	-1.8
ENSG00000120279	MYCT1	220471_3p_s_at	NA	-1.3181139950542	-0.2	NA	-1.50327677663081	-0.3
ENSG00000120280	TASL	220252_3p_x_at	NA	-0.517941114014688	-0.1	NA	-0.433684622207631	-0.1
ENSG00000120306	CYSTM1	Hs.323512.0.S1_3p_at	NA	1.97085034370719	1.1	NA	0.899377216990177	0.3
ENSG00000120314	WDR55	g12803328_3p_at	NA	-0.11328536687326	0	NA	1.0280520826942	0.2
ENSG00000120318	ARAP3	g11968032_3p_at	NA	-1.38694907332695	-0.3	NA	-2.07001321047873	-0.6
ENSG00000120322	PCDHB8	g11276080_3p_at	NA	0.139597151259435	0	NA	-0.557491483908549	-0.1
ENSG00000120324	PCDHB10	g4406582_3p_at	NA	4.39814572692721	1.3	NA	-0.345079236075215	-0.1
ENSG00000120327	PCDHB14	Hs.283678.0.A1_3p_at	NA	0.681059126814286	0.1	NA	0.0972923829641681	0
ENSG00000120328	PCDHB12	g9256605_3p_at	NA	-2.60149353075168	-0.5	NA	1.01266793851691	0.2
ENSG00000120329	SLC25A2	g13445627_3p_at	NA	0.199509875017983	0	NA	-1.14275054798852	-0.2
ENSG00000120332	TNN	Hs.156369.0.S1_3p_at	NA	-2.16287125258315	-0.3	NA	1.00655820576993	0.2
ENSG00000120333	MRPS14	Hs.247324.0.S1_3p_a_at	NA	1.19949760257179	0.8	0.573978502169783	1.08160250250985	0.8
ENSG00000120334	CENPL	Hs.117305.0.S1_3p_x_at	NA	0.235935363186909	0.1	NA	-1.39820227582939	-0.3
ENSG00000120337	TNFSF18	g4827033_3p_at	NA	-2.06227749241406	-0.4	NA	-0.182852837749651	0
ENSG00000120341	SEC16B	Hs2.293650.2.S1_3p_at	NA	-0.882694641502114	-0.1	NA	-1.52601570138782	-0.3
ENSG00000120370	GORAB	Hs.183702.1.A1_3p_at	NA	0.723621232003287	0.1	NA	-0.33413489391186	0
ENSG00000120436	GPR31	g4885316_3p_at	NA	-1.85784849087187	-0.5	NA	-1.4534037675539	-0.5
ENSG00000120437	ACAT2	g12653278_3p_s_at	0.0506408398917015	2.78525262363741	2.9	0.955880917956547	-0.116167952971191	-0.1
ENSG00000120438	TCP1	Hs.278544.2.A1_3p_s_at	NA	2.48713192499452	2.1	0.775937742329803	0.560488196805271	0.4
ENSG00000120440	TTLL2	g13432056_3p_at	NA	-1.33040532175157	-0.2	NA	-0.0063263796544472	0
ENSG00000120451	SNX19	Hs.76906.0.S1_3p_a_at	NA	1.9013229976939	1.4	0.803204893503072	-0.492978980217754	-0.4
ENSG00000120457	KCNJ5	208404_3p_x_at	NA	-2.3491053436768	-0.7	NA	-0.0530902490952173	0
ENSG00000120458	MSANTD2	g13375859_3p_a_at	NA	2.51128241952054	0.9	NA	-0.501475464926151	-0.2
ENSG00000120471	TP53AIP1	g10798769_3p_at	NA	-2.20803080264891	-0.6	NA	-1.9964021781097	-0.5
ENSG00000120498	TEX11	g13775183_3p_s_at	NA	-0.358838496584118	0	NA	1.10503700909872	0.2
ENSG00000120500	ARR3	g4757775_3p_at	NA	-0.396524603603224	-0.1	NA	0.877495571542165	0.2
ENSG00000120509	PDZD11	g7106843_3p_at	NA	1.50928254805623	1.2	NA	1.02231049529932	0.5
ENSG00000120519	SLC10A7	Hs.146162.0.A1_3p_at	NA	1.20210700587171	0.2	NA	1.16079914794312	0.2
ENSG00000120526	NUDCD1	Hs.195870.0.S2_3p_at	NA	1.79589255116467	0.6	NA	2.92892589540947	0.9
ENSG00000120533	ENY2	g9910185_3p_at	NA	2.0939541200056	1.2	0.278288311504824	2.29948382522297	1.3
ENSG00000120539	MASTL	Hs.14014.0.A1_3p_at	NA	-0.977606707977882	-0.1	NA	-0.669148367433333	-0.1
ENSG00000120549	KIAA1217	Hs.149377.0.S1_3p_at	NA	0.39396770622573	0.2	0.592025565462805	-1.03638048642268	-0.9
ENSG00000120555	SEPTIN7P9	Hs2.406568.1.S1_3p_at	NA	0.457178053957049	0.1	NA	-1.21210827503145	-0.3
ENSG00000120563	LYZL1	Hs.121184.1.S1_3p_at	NA	-1.05617733121749	-0.3	NA	-1.14988911773154	-0.2
ENSG00000120594	PLXDC2	Hs.99472.0.A1_3p_at	NA	0.29123890269858	0.1	NA	0.256447055102288	0.1
ENSG00000120616	EPC1	Hs.129998.1.A1_3p_at	NA	-1.39054421697302	-0.2	NA	-0.671151320132536	-0.1
ENSG00000120645	IQSEC3	Hs.22479.0.A1_3p_at	NA	-1.93699289502475	-0.3	NA	-0.170638676124798	0
ENSG00000120647	CCDC77	g13623646_3p_s_at	NA	-0.46983383505623	-0.2	NA	0.311923740296891	0.1
ENSG00000120656	TAF12	g1345403_3p_s_at	NA	-0.718600801481854	-0.1	NA	-0.0618687481677273	0
ENSG00000120658	ENOX1	g8922226_3p_at	NA	3.44839704147918	1.7	0.984365866709958	0.0384583976434259	0
ENSG00000120659	TNFSF11	g6863047_3p_a_at	NA	-1.08271285495008	-0.1	NA	-0.185231657888057	-0.1
ENSG00000120662	MTRF1	g4758743_3p_at	NA	2.63789857525126	1.2	0.978898384583535	0.059804161260872	0
ENSG00000120664	SPART-AS1	Hs.154291.1.S1_3p_a_at	NA	-1.05169747920312	-0.2	NA	-1.08257002914443	-0.1
ENSG00000120669	SOHLH2	Hs2.130546.2.A1_3p_at	NA	-1.36304698644149	-0.3	NA	-0.0932835801525635	0
ENSG00000120675	DNAJC15	g7019452_3p_at	NA	0.584874817377019	0.4	NA	1.36951981112511	0.6
ENSG00000120685	PROSER1	Hs.288885.0.S1_3p_at	NA	2.05455167948767	0.5	0.916826938840777	-0.205541746613138	-0.1
ENSG00000120686	UFM1	g7705299_3p_x_at	NA	2.77585493867125	1.1	NA	0.298590715205921	0.1
ENSG00000120688	WBP4	g9943844_3p_a_at	NA	1.51515084960888	0.6	NA	1.267689216726	0.4
ENSG00000120690	ELF1	Hs.154365.0.S1_3p_at	NA	-0.303458883813876	-0.1	NA	-0.958307826178586	-0.2
ENSG00000120693	SMAD9	Hs.103262.0.S1_3p_at	NA	1.31678981597098	0.6	NA	-1.21729712860094	-0.6
ENSG00000120694	HSPH1	g5729878_3p_a_at	0.0498450863836034	3.02256481470594	2.4	NA	2.25877771332964	0.9
ENSG00000120696	KBTBD7	g12053076_3p_at	NA	3.01298816350395	2.1	0.531708262030579	1.21788245469415	1.2
ENSG00000120697	ALG5	g9665250_3p_s_at	NA	1.99110353267823	1.3	0.386388147195461	1.73205690662231	1
ENSG00000120699	EXOSC8	Hs.274170.1.S1_3p_a_at	NA	2.95606362204539	0.7	0.258882042785267	-2.4550073291328	-1.4
ENSG00000120705	ETF1	g4759033_3p_at	NA	2.38301681817935	1.4	0.280690369109943	2.26845960004408	1
ENSG00000120708	TGFBI	g4507466_3p_at	NA	-1.14030320349284	-0.3	NA	0.786703339412805	0.1
ENSG00000120709	FAM53C	g7706138_3p_a_at	NA	1.0548562850242	0.4	NA	1.74075445338129	0.4
ENSG00000120725	SIL1	g11968008_3p_at	NA	1.38262420014139	0.9	NA	5.68139417899529	1.3
ENSG00000120727	PAIP2	g7106825_3p_at	0.0561533356496066	2.50117334262216	3.2	0.793579155000443	0.515681456783905	0.4
ENSG00000120733	KDM3B	g12654720_3p_a_at	NA	1.31617886667334	0.3	NA	2.8201782487238	0.5
ENSG00000120738	EGR1	g4503492_3p_a_at	NA	-3.37951911380742	-1.8	0.841148768023385	0.394584454428139	0.2
ENSG00000120742	SERP1	g7657551_3p_a_at	NA	0.985569385155548	0.7	0.672536174841444	0.814479745621309	0.5
ENSG00000120756	PLS1	g4505896_3p_at	NA	-0.507312018762062	-0.1	NA	-0.324468121106753	-0.1
ENSG00000120784	ZFP30	g7662407_3p_at	NA	2.20973746749709	0.4	NA	0.648337322458459	0.2
ENSG00000120798	NR2C1	g338485_3p_a_at	NA	0.527198216392524	0.1	NA	-1.13250884090051	-0.2
ENSG00000120800	UTP20	g11464475_3p_at	NA	-0.0493863548189587	0	NA	0.743483236963729	0.1
ENSG00000120802	TMPO	Hs.11355.2.S1_3p_a_at	NA	-0.247368826684323	-0.1	NA	0.00431902095744764	0
ENSG00000120805	ARL1	Hs.242894.0.S3_3p_at	NA	3.12059770046469	2.3	NA	2.08841046361943	0.8
ENSG00000120820	GLT8D2	g13775225_3p_s_at	NA	-0.577538557945552	-0.1	NA	0.814808448304393	0.1
ENSG00000120832	MTERF2	Hs.5009.0.S2_3p_at	NA	2.2751936971378	1.7	NA	0.771595564847291	0.3
ENSG00000120833	SOCS2	g4507262_3p_at	NA	-1.62185390279714	-0.4	NA	-0.745998153455701	-0.3
ENSG00000120837	NFYB	Hs.84928.0.S3_3p_at	0.0498450863836034	4.2536421710896	3	0.228393881113063	2.74353289720193	1.8
ENSG00000120860	WASHC3	g7705621_3p_s_at	NA	2.05065400230523	1.4	NA	2.47484042334687	0.8
ENSG00000120868	APAF1	g4929486_3p_a_at	NA	0.411904885023264	0.1	NA	1.07439988568455	0.2
ENSG00000120875	DUSP4	g12803670_3p_a_at	NA	1.4097757925445	0.4	NA	1.98709422695602	0.8
ENSG00000120885	CLU	Hs.75106.1.S1_3p_at	NA	-2.48374796612336	-0.7	0.931496301460488	-0.172027026554081	-0.1
ENSG00000120889	TNFRSF10B	g2529562_3p_at	NA	-3.05381204092746	-1	0.859200294312331	-0.351376036682538	-0.3
ENSG00000120896	SORBS3	g5032072_3p_a_at	NA	-2.63359592365832	-0.5	NA	0.0368063008893728	0
ENSG00000120899	PTK2B	g4758975_3p_a_at	NA	0.31956046251619	0.1	NA	0.375549472429489	0.1
ENSG00000120903	CHRNA2	g4502822_3p_at	NA	-1.81436743916723	-0.4	NA	0.0286859645901479	0
ENSG00000120907	ADRA1A	g409028_3p_a_at	NA	-3.32590959200988	-0.6	NA	-1.22568704870635	-0.3
ENSG00000120910	PPP3CC	g5031988_3p_s_at	NA	2.27974180071727	1.8	NA	-0.456999294183263	-0.2
ENSG00000120913	PDLIM2	g11055999_3p_at	NA	1.03632329685	0.5	0.85627856041893	-0.357046077970039	-0.2
ENSG00000120915	EPHX2	g10197683_3p_at	NA	0.286186584506107	0	NA	-0.0564003750594129	0
ENSG00000120925	RNF170	Hs2.189921.1.S1_3p_at	NA	-3.82100238248593	-0.9	NA	-1.98186223216174	-0.5
ENSG00000120937	NPPB	g4505432_3p_at	NA	-1.96563869903071	-0.4	NA	-1.10599480445974	-0.2
ENSG00000120942	UBIAD1	Hs.40411.0.A1_3p_at	NA	1.23363521686266	0.4	NA	-0.708888749099748	-0.2
ENSG00000120948	TARDBP	1558208_3p_at	NA	0.433254806503906	0.1	NA	-1.69496786159311	-0.3
ENSG00000120948	TARDBP	g6678270_3p_at	NA	1.62793079080522	0.8	0.307753721695648	2.12532802153365	1
ENSG00000120949	TNFRSF8	g4507588_3p_at	NA	-0.40563913850581	-0.1	NA	2.02914366811064	0.3
ENSG00000120963	ZNF706	Hs.24880.0.A1_3p_at	NA	-0.606488380210871	-0.1	NA	0.760479017995635	0.1
ENSG00000120992	LYPLA1	Hs.12540.2.A1_3p_a_at	NA	3.36410343965973	1.1	NA	1.47362468847703	0.2
ENSG00000121005	CRISPLD1	g12002310_3p_at	NA	1.56677646254265	0.2	NA	2.12326202061405	0.3
ENSG00000121022	COPS5	g5803045_3p_at	0.0498450863836034	2.97569305920793	3.3	0.531191216566206	1.22146486800319	0.8
ENSG00000121039	RDH10	Hs.106283.0.A1_3p_at	NA	-0.831376029662996	-0.1	NA	-0.729453495497195	-0.1
ENSG00000121053	EPX	Hs.46295.0.S2_3p_at	NA	-2.99028618938096	-0.6	NA	-0.806592362361364	-0.2
ENSG00000121057	AKAP1	g4502014_3p_at	NA	1.27161386853145	0.6	NA	-1.29207253495101	-0.4
ENSG00000121058	COIL	g4758023_3p_a_at	NA	1.99074305425894	1.4	0.322800235267769	2.05901009585014	1.4
ENSG00000121060	TRIM25	Hs.10362.0.S1_3p_at	NA	0.103886747124026	0	NA	0.909460439903576	0.4
ENSG00000121064	SCPEP1	g11055991_3p_at	0.0577887596269991	2.44776287658074	2.2	0.595825665861202	1.02525163322155	0.9
ENSG00000121067	SPOP	g4507182_3p_a_at	NA	1.7096231525596	0.5	NA	3.05927917238598	0.6
ENSG00000121068	TBX2	Hs.322856.0.S1_3p_at	NA	-3.23001276432093	-1.1	NA	-0.292399415277091	-0.1
ENSG00000121073	SLC35B1	g5032212_3p_at	NA	1.7253202025661	1.2	NA	0.412404471830708	0.2
ENSG00000121075	TBX4	g8924253_3p_at	NA	-1.0722522028246	-0.2	NA	1.07878947170387	0.2
ENSG00000121101	TEX14	g13775175_3p_s_at	NA	1.1243448324456	0.3	NA	-1.23731287224443	-0.3
ENSG00000121104	FAM117A	g13540589_3p_s_at	NA	0.209903159286153	0.1	0.402920001193001	-1.6654179846151	-1
ENSG00000121152	NCAPH	Hs.1192.0.S1_3p_at	NA	1.08391497013523	0.2	NA	-0.959523405128519	-0.2
ENSG00000121207	LRAT	g4758683_3p_at	NA	-1.57191972444129	-0.2	NA	-0.369323460199503	0
ENSG00000121210	TMEM131L	g12053358_3p_at	NA	0.875093543250756	0.2	NA	-0.106528318057768	0
ENSG00000121236	TRIM6	g12407390_3p_at	NA	-1.45847920745541	-0.2	0.630869778029479	0.935436407551028	0.9
ENSG00000121270	ABCC11	Hs2.417430.1.S1_3p_at	NA	-0.300583027181532	0	NA	-0.223976972751693	0
ENSG00000121274	TENT4B	Hs.294030.0.S1_3p_a_at	NA	0.391704039521111	0.2	0.605116303850218	0.998818749650796	0.9
ENSG00000121281	ADCY7	Hs2.172199.2.S1_3p_s_at	NA	0.689467193078508	0.2	NA	-0.984489867176987	-0.2
ENSG00000121289	CEP89	1553732_3p_s_at	NA	-3.46344139278707	-0.5	NA	0.796347145075558	0.1
ENSG00000121297	TSHZ3	g12053120_3p_a_at	NA	-0.79618681885846	-0.5	0.283187365727061	-2.26018715836983	-1.4
ENSG00000121310	ECHDC2	g8922786_3p_at	NA	0.262988431024352	0.1	NA	1.48880158491262	0.5
ENSG00000121314	TAS2R8	g12965173_3p_at	NA	-2.0516887374034	-0.3	NA	-0.450916331343551	-0.1
ENSG00000121316	PLBD1	g13376231_3p_at	NA	-1.64630849023291	-0.3	NA	-0.79081232857382	-0.1
ENSG00000121318	TAS2R10	g12965179_3p_at	NA	-0.929010428264723	-0.1	NA	0.126214851705344	0
ENSG00000121350	PYROXD1	g13376278_3p_at	0.0506408398917015	2.79792470895108	3.2	0.61716015744593	0.967629258366437	1
ENSG00000121351	IAPP	g4557654_3p_at	NA	-0.280909640732431	-0.1	NA	0.015243176586548	0
ENSG00000121361	KCNJ8	g4826801_3p_a_at	NA	-1.69041260568123	-0.3	NA	-0.72275067309508	-0.2
ENSG00000121377	TAS2R7	g12965175_3p_at	NA	-1.71164193444533	-0.4	NA	-1.81570259836548	-0.4
ENSG00000121380	BCL2L14	g13540528_3p_s_at	NA	-0.733565171294189	-0.1	NA	1.48649884374713	0.2
ENSG00000121381	TAS2R9	g12965171_3p_at	NA	-2.02754238211477	-0.3	NA	0.640561584020572	0.1
ENSG00000121388		Hs.287786.0.S1_3p_at	NA	-0.548936125846822	-0.1	NA	-2.79722604228923	-0.4
ENSG00000121390	PSPC1	Hs.16364.0.A3_3p_at	NA	-1.08238285521252	-0.2	NA	-0.492558620912433	-0.1
ENSG00000121406	ZNF549	Hs.183512.0.S1_3p_at	NA	-0.490784953399363	-0.1	NA	-0.83269733050163	-0.1
ENSG00000121413	ZSCAN18	g12965194_3p_s_at	NA	2.77963153661052	1.2	NA	2.37338946738614	0.9
ENSG00000121417	ZNF211	g5454175_3p_at	NA	0.452034046650604	0.2	NA	0.931742688078814	0.3
ENSG00000121440	PDZRN3	Hs.177635.0.S1_3p_at	NA	2.51287648333115	0.6	NA	2.31942524061478	0.5
ENSG00000121446	RGSL1	g12053300_3p_at	NA	-0.837021508449732	-0.1	NA	0.156116426531115	0
ENSG00000121454	LHX4	Hs2.152082.1.S2_3p_at	NA	-2.28434683393673	-0.4	NA	0.625601002131001	0.1
ENSG00000121481	RNF2	g6005746_3p_at	NA	-0.770609970896264	-0.1	NA	0.442208680595006	0.1
ENSG00000121486	TRMT1L	g13569898_3p_s_at	0.0690692128442016	2.25881332442083	2.8	0.48828799862194	1.34415447005887	1.2
ENSG00000121542	SEC22A	Hs.53126.0.A1_3p_at	NA	0.582969012409533	0.2	NA	-0.00763739134713132	0
ENSG00000121552	CSTA	g4885164_3p_at	NA	-1.49580604153952	-0.2	NA	0.192122175787618	0.1
ENSG00000121570	DPPA4	g8922611_3p_at	NA	-3.67733598099701	-0.7	NA	-0.976723660943317	-0.2
ENSG00000121577	POPDC2	g11545868_3p_at	NA	-1.71480727468961	-0.4	NA	-2.68129183024252	-0.5
ENSG00000121578	B4GALT4	Hs.13225.1.S2_3p_at	NA	-0.49613924808327	-0.4	NA	-0.726506805647871	-0.2
ENSG00000121579	NAA50	g13376734_3p_a_at	NA	1.85816807854606	0.8	NA	0.925627272451717	0.3
ENSG00000121594	CD80	g4885122_3p_s_at	NA	-2.23366259648798	-0.5	NA	-1.12385499222012	-0.4
ENSG00000121621	KIF18A	g13654289_3p_s_at	NA	-0.998460392679278	-0.1	NA	-1.0829437356727	-0.1
ENSG00000121634	GJA8	g4885274_3p_at	NA	-1.00004816510489	-0.2	NA	-0.0409702026533099	0
ENSG00000121644	DESI2	Hs.12314.0.S1_3p_at	NA	1.5576786943296	0.9	0.396716685041536	1.69377415986632	0.9
ENSG00000121653	MAPK8IP1	Hs.234249.0.A1_3p_at	NA	-2.62316008205719	-0.4	NA	-0.616898986428896	-0.1
ENSG00000121671	CRY2	Hs.7278.0.S1_3p_at	NA	0.729534311381692	0.2	NA	-0.301506045453058	-0.1
ENSG00000121680	PEX16	49878_3p_at	NA	-0.73937459008787	-0.2	NA	-1.37723638282567	-0.3
ENSG00000121690	DEPDC7	Hs.180545.0.S1_3p_at	NA	0.331632792028147	0.1	NA	-0.757749287814048	-0.2
ENSG00000121691	CAT	g4557013_3p_at	NA	-1.97211330102229	-0.9	0.803204893503072	-0.493128922586703	-0.3
ENSG00000121741	ZMYM2	g4508010_3p_a_at	NA	2.37314843736487	2	0.873742722091976	0.310368636374053	0.2
ENSG00000121742	GJB6	Hs.48956.0.S2_3p_at	NA	-2.11826709350141	-2	0.989174753197963	-0.025426876252576	0
ENSG00000121743	GJA3	g13489109_3p_at	NA	-1.75747730216431	-0.3	NA	-0.857161813274555	-0.2
ENSG00000121749	TBC1D15	g12232450_3p_at	NA	0.5348563534745	0.3	NA	0.851864022057697	0.3
ENSG00000121753	ADGRB2	g4502356_3p_at	NA	-1.96705363300931	-0.2	NA	-0.794786088370744	-0.2
ENSG00000121764	HCRTR1	g4557636_3p_at	NA	-2.29419920050287	-0.4	NA	-0.530496395833955	-0.1
ENSG00000121766	ZCCHC17	g7106875_3p_a_at	NA	2.5408070700433	1.6	0.484510613383935	1.36138584118112	0.9
ENSG00000121769	FABP3	Hs.49881.1.S1_3p_at	NA	1.57119346613389	0.9	0.527977140034095	1.22832659022802	0.7
ENSG00000121774	KHDRBS1	Hs.119537.1.S2_3p_x_at	NA	-0.969914935003323	-0.2	NA	0.272482675888359	0.1
ENSG00000121775	TMEM39B	g8922347_3p_a_at	NA	0.484533373485862	0.1	NA	-1.3483931398362	-0.3
ENSG00000121797	CCRL2	g3550066_3p_a_at	NA	-1.80477652724375	-0.5	NA	-0.56637370217612	-0.1
ENSG00000121807	CCR2	g4757937_3p_at	NA	-1.12012074527883	-0.2	NA	0.401709120573242	0.1
ENSG00000121853	GHSR	g4758433_3p_a_at	NA	0.200507519239062	0	NA	-1.13830511184974	-0.2
ENSG00000121858	TNFSF10	Hs.301527.0.A1_3p_x_at	NA	0.631220086360906	0.3	NA	1.22996118458971	0.3
ENSG00000121864	ZNF639	Hs.22879.0.S1_3p_a_at	NA	1.95843636374941	1.3	NA	-1.22651471348461	-0.6
ENSG00000121871	SLITRK3	g7662335_3p_at	NA	3.01910124350569	1.4	NA	0.927078101127625	0.4
ENSG00000121879	PIK3CA	Hs.120905.0.S1_3p_at	NA	2.27233004205289	0.8	0.46392983699488	-1.42730393362386	-0.9
ENSG00000121892	PDS5A	Hs.31921.1.S1_3p_at	0.0639483769438111	2.33715579663034	2.4	0.635787292934748	-0.921701790251106	-0.7
ENSG00000121895	TMEM156	g13376422_3p_x_at	NA	-0.0561453477884595	0	NA	-1.7782774104985	-0.6
ENSG00000121897	LIAS	Hs.53531.0.A1_3p_at	NA	-1.55427878710711	-0.2	NA	-0.42893896952647	-0.1
ENSG00000121898	CPXM2	Hs2.385783.1.S1_3p_at	NA	-1.17814116689348	-0.2	NA	0.247258701198966	0
ENSG00000121900	TMEM54	Hs.109748.0.S1_3p_at	NA	-2.14640677102268	-0.6	NA	-1.02807626750934	-0.1
ENSG00000121903	ZSCAN20	Hs2.195041.1.S1_3p_s_at	NA	0.899635712532899	0.2	NA	0.364435656567422	0.1
ENSG00000121904	CSMD2	Hs2.345063.1.S1_3p_at	NA	2.59121884976246	1.6	0.217191990908889	2.87061858371225	1.1
ENSG00000121905	HPCA	g12804696_3p_at	NA	-2.23298408476618	-0.5	NA	-1.49634081668394	-0.3
ENSG00000121931	LRIF1	g8922961_3p_a_at	NA	1.5554072185267	0.2	NA	1.26461346535624	0.2
ENSG00000121933	TMIGD3	g9963862_3p_at	NA	-2.2260217036118	-0.8	NA	-1.97838875649523	-0.5
ENSG00000121940	CLCC1	Hs.93121.3.S1_3p_at	NA	-1.81796651937335	-0.9	NA	-4.01249815786696	-0.6
ENSG00000121957	GPSM2	Hs.93121.1.S1_3p_at	NA	-1.63443220854181	-1.3	0.746920203746709	-0.616771252594375	-0.5
ENSG00000121964	GTDC1	g13375910_3p_at	NA	0.892960417650909	0.5	0.890552198110368	-0.266769907639549	-0.2
ENSG00000121966	CXCR4	209201_3p_x_at	NA	-0.651547843001635	-0.2	NA	-1.7043186147139	-0.4
ENSG00000121988	ZRANB3	g12053158_3p_at	NA	-1.81513481054355	-0.7	NA	-1.0420824755014	-0.2
ENSG00000121989	ACVR2A	g10862696_3p_a_at	NA	2.03944845362088	1.4	0.969626890056818	-0.0811761676519632	-0.1
ENSG00000122008	POLK	g6681759_3p_at	NA	2.52183276247063	1.5	0.883043573803703	0.288252008610443	0.2
ENSG00000122012	SV2C	Hs.225974.0.S1_3p_at	0.0498450863836034	2.95638986688612	2.7	0.217191990908889	2.87129062547097	2.7
ENSG00000122025	FLT3	g4758395_3p_at	NA	0.209664410636474	0	0.455987590095943	-1.46289254051701	-0.9
ENSG00000122033	MTIF3	Hs.75113.1.A1_3p_a_at	NA	0.221558514717974	0	NA	-0.324614168768107	-0.2
ENSG00000122034	GTF3A	Hs.75113.3.A1_3p_a_at	NA	1.57008303409328	0.5	NA	1.56975328979114	0.5
ENSG00000122035	RASL11A	Hs.192131.0.S1_3p_at	NA	-2.82534279725431	-0.7	NA	-1.45772373690392	-0.4
ENSG00000122042	UBL3	g6005927_3p_at	NA	2.77087363204572	2.2	0.380752986600585	1.76086831770226	1.1
ENSG00000122043	LINC00544	Hs.132371.0.S1_3p_at	NA	-0.958076533226356	-0.2	NA	-0.467465711602536	-0.1
ENSG00000122068	FYTTD1	Hs.177537.0.S2_3p_at	0.0499951971065529	2.85726047780115	2.7	0.706978650973518	0.720853946836565	0.5
ENSG00000122085	MTERF4	Hs.16443.0.S1_3p_at	NA	4.30936650236906	1.9	NA	-0.105680991151194	0
ENSG00000122121	XPNPEP2	g10880125_3p_a_at	NA	-1.8373565055271	-0.3	NA	0.760817082082035	0.1
ENSG00000122126	OCRL	g13325071_3p_a_at	NA	2.28589522716506	1.5	NA	2.17726398053631	0.6
ENSG00000122133	PAEP	g4505582_3p_s_at	NA	-1.27569634497685	-0.2	NA	0.147370574249756	0
ENSG00000122136	OBP2A	g7657404_3p_a_at	0.0988626077799963	-1.93605075802606	-2	0.290196844821874	-2.21877005691319	-1.1
ENSG00000122140	MRPS2	g7705804_3p_at	NA	0.595937706686866	0.2	NA	0.916302164403525	0.4
ENSG00000122145	TBX22	g10834637_3p_at	NA	-0.779588499412399	-0.1	NA	0.0807032140521381	0
ENSG00000122176	FMOD	g5016093_3p_at	NA	-1.12314687460828	-0.2	NA	0.690870525305814	0.1
ENSG00000122180	MYOG	g4505310_3p_s_at	NA	-1.47983645054133	-0.3	NA	-1.7085202763296	-0.4
ENSG00000122188	LAX1	g8923315_3p_at	NA	-0.922898323063993	-0.2	NA	-1.33425015158805	-0.3
ENSG00000122194	PLG	g190025_3p_at	NA	-1.22516916736605	-0.2	NA	1.87787177715616	0.3
ENSG00000122203	KIAA1191	g13623432_3p_s_at	NA	2.52469489149058	1.4	NA	-0.960472739044858	-0.3
ENSG00000122218	COPA	g1638873_3p_x_at	NA	1.45144643153837	0.3	NA	-0.598280467061804	-0.2
ENSG00000122223	CD244	g7706528_3p_at	NA	-1.82510630885595	-0.3	NA	-1.30172709453871	-0.2
ENSG00000122224	LY9	g10197716_3p_x_at	NA	-1.91054779855729	-0.5	NA	-1.0646689566748	-0.2
ENSG00000122254	HS3ST2	g5174462_3p_at	NA	2.32945655813906	1.3	0.998821670711307	-0.00219561887316961	0
ENSG00000122257	RBBP6	Hs.91065.0.S1_3p_at	NA	-0.674273005411947	-0.4	0.706853853641121	0.723389635861551	0.4
ENSG00000122299	ZC3H7A	g7661761_3p_a_at	NA	2.29641512908217	1	NA	1.87690801179721	0.5
ENSG00000122304	PRM2	g13529034_3p_at	NA	-1.81492775797274	-0.3	NA	-0.913042999376384	-0.2
ENSG00000122335	SERAC1	Hs.154706.0.S1_3p_at	0.0498450863836034	2.91334355577874	2.8	0.24583486369259	2.56144304270656	1.9
ENSG00000122359	ANXA11	Hs.23575.0.A1_3p_at	NA	-2.17897549875321	-0.5	NA	-2.54719388879318	-0.4
ENSG00000122367	LDB3	Hs.49998.2.S1_3p_a_at	NA	-0.0149559998485793	0	NA	-0.738056859225512	-0.3
ENSG00000122375	OPN4	Hs.283922.0.S1_3p_at	NA	-1.22606422213845	-0.2	NA	-0.393997348078217	-0.1
ENSG00000122378	PRXL2A	Hs.30376.2.A1_3p_at	NA	-1.0095910083252	-0.2	0.924725790716471	-0.190129352240343	-0.1
